"yyyymm","Index","D12","E12","b/m","tbl","AAA","BAA","lty","ntis","Rfree","infl","ltr","corpr","svar","csp","CRSP_SPvw","CRSP_SPvwx"
"191503","7.57","0.4225","0.6100","NaN","NaN","NaN","NaN","NaN","NaN","0.002407","-0.0100000000","NaN","NaN","0.0008211544","NaN","NaN","NaN"
"191504","8.14","0.4233","0.6400","NaN","NaN","NaN","NaN","NaN","NaN","0.002134","0.0101010101","NaN","NaN","0.0016950975","NaN","NaN","NaN"
"191505","7.95","0.4242","0.6700","NaN","NaN","NaN","NaN","NaN","NaN","0.002340","0.0100000000","NaN","NaN","0.0049285809","NaN","NaN","NaN"
"191506","8.04","0.4250","0.7000","NaN","NaN","NaN","NaN","NaN","NaN","0.002385","0.0000000000","NaN","NaN","0.0016801799","NaN","NaN","NaN"
"191507","8.01","0.4258","0.7300","NaN","NaN","NaN","NaN","NaN","NaN","0.002333","0.0000000000","NaN","NaN","0.0012536607","NaN","NaN","NaN"
"191508","8.35","0.4267","0.7600","NaN","NaN","NaN","NaN","NaN","NaN","0.002038","0.0000000000","NaN","NaN","0.0018115194","NaN","NaN","NaN"
"191509","8.66","0.4275","0.7900","NaN","NaN","NaN","NaN","NaN","NaN","0.002244","0.0000000000","NaN","NaN","0.0009375170","NaN","NaN","NaN"
"191510","9.14","0.4283","0.8200","NaN","NaN","NaN","NaN","NaN","NaN","0.002060","0.0099009901","NaN","NaN","0.0015525521","NaN","NaN","NaN"
"191511","9.46","0.4292","0.8500","NaN","NaN","NaN","NaN","NaN","NaN","0.002016","0.0098039216","NaN","NaN","0.0009912099","NaN","NaN","NaN"
"191512","9.48","0.4300","0.8800","NaN","NaN","NaN","NaN","NaN","NaN","0.001846","0.0000000000","NaN","NaN","0.0011907280","NaN","NaN","NaN"
"191601","9.33","0.4408","0.9342","NaN","NaN","NaN","NaN","NaN","NaN","0.001920","0.0097087379","NaN","NaN","0.0013879741","NaN","NaN","NaN"
"191602","9.20","0.4517","0.9883","NaN","NaN","NaN","NaN","NaN","NaN","0.001942","0.0000000000","NaN","NaN","0.0011241608","NaN","NaN","NaN"
"191603","9.17","0.4625","1.0420","NaN","NaN","NaN","NaN","NaN","NaN","0.001942","0.0096153846","NaN","NaN","0.0007942677","NaN","NaN","NaN"
"191604","9.07","0.4733","1.0970","NaN","NaN","NaN","NaN","NaN","NaN","0.001942","0.0095238095","NaN","NaN","0.0018675936","NaN","NaN","NaN"
"191605","9.27","0.4842","1.1510","NaN","NaN","NaN","NaN","NaN","NaN","0.001942","0.0094339623","NaN","NaN","0.0010190602","NaN","NaN","NaN"
"191606","9.36","0.4950","1.2050","NaN","NaN","NaN","NaN","NaN","NaN","0.001942","0.0093457944","NaN","NaN","0.0011107020","NaN","NaN","NaN"
"191607","9.23","0.5058","1.2590","NaN","NaN","NaN","NaN","NaN","NaN","0.002311","0.0000000000","NaN","NaN","0.0005326312","NaN","NaN","NaN"
"191608","9.30","0.5167","1.3130","NaN","NaN","NaN","NaN","NaN","NaN","0.002569","0.0092592593","NaN","NaN","0.0010064439","NaN","NaN","NaN"
"191609","9.68","0.5275","1.3680","NaN","NaN","NaN","NaN","NaN","NaN","0.002385","0.0183486239","NaN","NaN","0.0007633005","NaN","NaN","NaN"
"191610","9.98","0.5383","1.4220","NaN","NaN","NaN","NaN","NaN","NaN","0.002134","0.0180180180","NaN","NaN","0.0016309216","NaN","NaN","NaN"
"191611","10.21","0.5492","1.4760","NaN","NaN","NaN","NaN","NaN","NaN","0.002134","0.0176991150","NaN","NaN","0.0008132161","NaN","NaN","NaN"
"191612","9.80","0.5600","1.5300","NaN","NaN","NaN","NaN","NaN","NaN","0.002215","0.0086956522","NaN","NaN","0.0057822028","NaN","NaN","NaN"
"191701","9.57","0.5708","1.5090","NaN","NaN","NaN","NaN","NaN","NaN","0.002525","0.0086206897","NaN","NaN","0.0015012329","NaN","NaN","NaN"
"191702","9.03","0.5817","1.4880","NaN","NaN","NaN","NaN","NaN","NaN","0.002259","0.0256410256","NaN","NaN","0.0045159173","NaN","NaN","NaN"
"191703","9.31","0.5925","1.4680","NaN","NaN","NaN","NaN","NaN","NaN","0.002658","0.0000000000","NaN","NaN","0.0014594274","NaN","NaN","NaN"
"191704","9.17","0.6033","1.4470","NaN","NaN","NaN","NaN","NaN","NaN","0.002680","0.0500000000","NaN","NaN","0.0015206150","NaN","NaN","NaN"
"191705","8.86","0.6142","1.4260","NaN","NaN","NaN","NaN","NaN","NaN","0.002798","0.0158730159","NaN","NaN","0.0019228125","NaN","NaN","NaN"
"191706","9.04","0.6250","1.4050","NaN","NaN","NaN","NaN","NaN","NaN","0.003204","0.0156250000","NaN","NaN","0.0008427469","NaN","NaN","NaN"
"191707","8.79","0.6358","1.3840","NaN","NaN","NaN","NaN","NaN","NaN","0.003329","-0.0153846154","NaN","NaN","0.0009443730","NaN","NaN","NaN"
"191708","8.53","0.6467","1.3630","NaN","NaN","NaN","NaN","NaN","NaN","0.003093","0.0156250000","NaN","NaN","0.0013655697","NaN","NaN","NaN"
"191709","8.12","0.6575","1.3430","NaN","NaN","NaN","NaN","NaN","NaN","0.003174","0.0230769231","NaN","NaN","0.0029344195","NaN","NaN","NaN"
"191710","7.68","0.6683","1.3220","NaN","NaN","NaN","NaN","NaN","NaN","0.003462","0.0150375940","NaN","NaN","0.0041310602","NaN","NaN","NaN"
"191711","7.04","0.6792","1.3010","NaN","NaN","NaN","NaN","NaN","NaN","0.003610","0.0000000000","NaN","NaN","0.0055457055","NaN","NaN","NaN"
"191712","6.80","0.6900","1.2800","NaN","NaN","NaN","NaN","NaN","NaN","0.003654","0.0148148148","NaN","NaN","0.0088776875","NaN","NaN","NaN"
"191801","7.21","0.6800","1.2560","NaN","NaN","NaN","NaN","NaN","NaN","0.003698","0.0218978102","NaN","NaN","0.0022854525","NaN","NaN","NaN"
"191802","7.43","0.6700","1.2320","NaN","NaN","NaN","NaN","NaN","NaN","0.003750","0.0071428571","NaN","NaN","0.0010569723","NaN","NaN","NaN"
"191803","7.28","0.6600","1.2080","NaN","NaN","NaN","NaN","NaN","NaN","0.003831","-0.0070921986","NaN","NaN","0.0013539408","NaN","NaN","NaN"
"191804","7.21","0.6500","1.1830","NaN","NaN","NaN","NaN","NaN","NaN","0.003979","0.0142857143","NaN","NaN","0.0011309040","NaN","NaN","NaN"
"191805","7.44","0.6400","1.1590","NaN","NaN","NaN","NaN","NaN","NaN","0.004001","0.0211267606","NaN","NaN","0.0014640576","NaN","NaN","NaN"
"191806","7.45","0.6300","1.1350","NaN","NaN","NaN","NaN","NaN","NaN","0.003979","0.0137931034","NaN","NaN","0.0005524911","NaN","NaN","NaN"
"191807","7.51","0.6200","1.1110","NaN","NaN","NaN","NaN","NaN","NaN","0.003979","0.0272108844","NaN","NaN","0.0007401049","NaN","NaN","NaN"
"191808","7.58","0.6100","1.0870","NaN","NaN","NaN","NaN","NaN","NaN","0.003979","0.0198675497","NaN","NaN","0.0004099323","NaN","NaN","NaN"
"191809","7.54","0.6000","1.0630","NaN","NaN","NaN","NaN","NaN","NaN","0.004023","0.0194805195","NaN","NaN","0.0009023853","NaN","NaN","NaN"
"191810","7.86","0.5900","1.0380","NaN","NaN","NaN","NaN","NaN","NaN","0.004067","0.0191082803","NaN","NaN","0.0019907848","NaN","NaN","NaN"
"191811","8.06","0.5800","1.0140","NaN","NaN","NaN","NaN","NaN","NaN","0.004067","0.0187500000","NaN","NaN","0.0023849319","NaN","NaN","NaN"
"191812","7.90","0.5700","0.9900","NaN","NaN","NaN","NaN","NaN","NaN","0.004045","0.0122699387","NaN","NaN","0.0010893006","NaN","NaN","NaN"
"191901","7.85","0.5667","0.9850","NaN","NaN","0.0535","0.0712","0.0463","NaN","0.003927","0.0000000000","NaN","NaN","0.0007658185","NaN","NaN","NaN"
"191902","7.88","0.5633","0.9800","NaN","NaN","0.0535","0.0720","0.0470","NaN","0.003514","-0.0181818182","NaN","NaN","0.0006462952","NaN","NaN","NaN"
"191903","8.12","0.5600","0.9750","NaN","NaN","0.0539","0.0715","0.0473","NaN","0.003462","0.0123456790","NaN","NaN","0.0011589943","NaN","NaN","NaN"
"191904","8.39","0.5567","0.9700","NaN","NaN","0.0544","0.0723","0.0472","NaN","0.003610","0.0182926829","NaN","NaN","0.0005361947","NaN","NaN","NaN"
"191905","8.97","0.5533","0.9650","NaN","NaN","0.0539","0.0709","0.0467","NaN","0.003610","0.0119760479","NaN","NaN","0.0011894273","NaN","NaN","NaN"
"191906","9.21","0.5500","0.9600","NaN","NaN","0.0540","0.0704","0.0469","NaN","0.003610","0.0000000000","NaN","NaN","0.0030374267","NaN","NaN","NaN"
"191907","9.51","0.5467","0.9550","NaN","NaN","0.0544","0.0706","0.0472","NaN","0.003720","0.0295857988","NaN","NaN","0.0014470144","NaN","NaN","NaN"
"191908","8.87","0.5433","0.9500","NaN","NaN","0.0556","0.0713","0.0478","NaN","0.003647","0.0172413793","NaN","NaN","0.0060892956","NaN","NaN","NaN"
"191909","9.01","0.5400","0.9450","NaN","NaN","0.0560","0.0727","0.0473","NaN","0.003610","0.0056497175","NaN","NaN","0.0012335901","NaN","NaN","NaN"
"191910","9.47","0.5367","0.9400","NaN","NaN","0.0554","0.0734","0.0471","NaN","0.003610","0.0168539326","NaN","NaN","0.0020168628","NaN","NaN","NaN"
"191911","9.19","0.5333","0.9350","NaN","NaN","0.0566","0.0754","0.0481","NaN","0.003610","0.0220994475","NaN","NaN","0.0039199974","NaN","NaN","NaN"
"191912","8.92","0.5300","0.9300","NaN","NaN","0.0573","0.0777","0.0490","NaN","0.003698","0.0216216216","NaN","NaN","0.0024998752","NaN","NaN","NaN"
"192001","8.83","0.5283","0.9192","NaN","0.0450","0.0575","0.0778","0.0493","NaN","0.003979","0.0211640212","NaN","NaN","0.0013557095","NaN","NaN","NaN"
"192002","8.10","0.5267","0.9083","NaN","0.0450","0.0586","0.0794","0.0505","NaN","0.003750","0.0103626943","NaN","NaN","0.0061171900","NaN","NaN","NaN"
"192003","8.67","0.5250","0.8975","NaN","0.0475","0.0592","0.0797","0.0509","NaN","0.003750","0.0102564103","NaN","NaN","0.0031867119","NaN","NaN","NaN"
"192004","8.60","0.5233","0.8867","NaN","0.0525","0.0604","0.0817","0.0528","NaN","0.003958","0.0304568528","NaN","NaN","0.0036396927","NaN","NaN","NaN"
"192005","8.06","0.5217","0.8758","NaN","0.0550","0.0625","0.0839","0.0558","NaN","0.004375","0.0147783251","NaN","NaN","0.0028508208","NaN","NaN","NaN"
"192006","7.92","0.5200","0.8650","NaN","0.0575","0.0638","0.0839","0.0554","NaN","0.004583","0.0145631068","NaN","NaN","0.0009212744","NaN","NaN","NaN"
"192007","7.91","0.5183","0.8542","NaN","0.0581","0.0634","0.0852","0.0557","NaN","0.004792","-0.0047846890","NaN","NaN","0.0014192121","NaN","NaN","NaN"
"192008","7.60","0.5167","0.8433","NaN","0.0583","0.0630","0.0839","0.0567","NaN","0.004842","-0.0240384615","NaN","NaN","0.0015549463","NaN","NaN","NaN"
"192009","7.87","0.5150","0.8325","NaN","0.0581","0.0622","0.0814","0.0543","NaN","0.004858","-0.0147783251","NaN","NaN","0.0013056391","NaN","NaN","NaN"
"192010","7.88","0.5133","0.8217","NaN","0.0575","0.0605","0.0799","0.0508","NaN","0.004842","-0.0050000000","NaN","NaN","0.0009409923","NaN","NaN","NaN"
"192011","7.48","0.5117","0.8108","NaN","0.0575","0.0608","0.0821","0.0521","NaN","0.004792","-0.0050251256","NaN","NaN","0.0047878721","NaN","NaN","NaN"
"192012","6.81","0.5100","0.8000","NaN","0.0588","0.0626","0.0856","0.0540","NaN","0.004792","-0.0202020202","NaN","NaN","0.0053277384","NaN","NaN","NaN"
"192101","7.11","0.5058","0.7575","NaN","0.0567","0.0614","0.0850","0.0523","NaN","0.004900","-0.0206185567","NaN","NaN","0.0010438530","NaN","NaN","NaN"
"192102","7.06","0.5017","0.7150","NaN","0.0530","0.0608","0.0842","0.0528","NaN","0.004725","-0.0315789474","NaN","NaN","0.0007309336","NaN","NaN","NaN"
"192103","6.88","0.4975","0.6725","0.6362196410","0.0538","0.0608","0.0855","0.0527","NaN","0.004417","-0.0054347826","NaN","NaN","0.0023077060","NaN","NaN","NaN"
"192104","6.91","0.4933","0.6300","0.6134656994","0.0520","0.0606","0.0853","0.0524","NaN","0.004483","-0.0109289617","NaN","NaN","0.0016562446","NaN","NaN","NaN"
"192105","7.12","0.4892","0.5875","0.6563180828","0.0516","0.0611","0.0852","0.0525","NaN","0.004333","-0.0220994475","NaN","NaN","0.0013194209","NaN","NaN","NaN"
"192106","6.55","0.4850","0.5450","0.7041636231","0.0499","0.0618","0.0856","0.0527","NaN","0.004300","-0.0056497175","NaN","NaN","0.0038638264","NaN","NaN","NaN"
"192107","6.53","0.4808","0.5025","0.7049875676","0.0460","0.0612","0.0848","0.0526","NaN","0.004158","0.0056818182","NaN","NaN","0.0017604921","NaN","NaN","NaN"
"192108","6.45","0.4767","0.4600","0.7182238117","0.0475","0.0599","0.0851","0.0522","NaN","0.003833","0.0000000000","NaN","NaN","0.0020311152","NaN","NaN","NaN"
"192109","6.61","0.4725","0.4175","0.6781091728","0.0475","0.0593","0.0834","0.0512","NaN","0.003958","-0.0112994350","NaN","NaN","0.0017782204","NaN","NaN","NaN"
"192110","6.70","0.4683","0.3750","0.6583800027","0.0421","0.0584","0.0834","0.0483","NaN","0.003958","0.0000000000","NaN","NaN","0.0010289691","NaN","NaN","NaN"
"192111","7.06","0.4642","0.3325","0.6235446313","0.0403","0.0560","0.0788","0.0464","NaN","0.003508","-0.0057142857","NaN","NaN","0.0009877030","NaN","NaN","NaN"
"192112","7.31","0.4600","0.2900","0.5965346535","0.0390","0.0550","0.0761","0.0447","NaN","0.003358","-0.0057471264","NaN","NaN","0.0005106362","NaN","NaN","NaN"
"192201","7.30","0.4642","0.3233","0.5928659287","0.0390","0.0534","0.0770","0.0445","NaN","0.003250","-0.0231213873","NaN","NaN","0.0010565181","NaN","NaN","NaN"
"192202","7.46","0.4683","0.3567","0.5640065528","0.0381","0.0529","0.0755","0.0450","NaN","0.003250","0.0000000000","NaN","NaN","0.0006195672","NaN","NaN","NaN"
"192203","7.74","0.4725","0.3900","0.5210555867","0.0355","0.0523","0.0745","0.0441","NaN","0.003175","-0.0118343195","NaN","NaN","0.0006925002","NaN","NaN","NaN"
"192204","8.21","0.4767","0.4233","0.5047318612","0.0321","0.0515","0.0714","0.0428","NaN","0.002958","0.0000000000","NaN","NaN","0.0010940970","NaN","NaN","NaN"
"192205","8.53","0.4808","0.4567","0.4852033881","0.0325","0.0513","0.0689","0.0426","NaN","0.002675","0.0000000000","NaN","NaN","0.0008032828","NaN","NaN","NaN"
"192206","8.45","0.4850","0.4900","0.4993005488","0.0325","0.0508","0.0697","0.0424","NaN","0.002708","0.0000000000","NaN","NaN","0.0017435654","NaN","NaN","NaN"
"192207","8.51","0.4892","0.5233","0.4781040701","0.0320","0.0500","0.0689","0.0414","NaN","0.002708","0.0059880240","NaN","NaN","0.0014760809","NaN","NaN","NaN"
"192208","8.83","0.4933","0.5567","0.4604088113","0.0313","0.0496","0.0685","0.0412","NaN","0.002667","-0.0119047619","NaN","NaN","0.0009882856","NaN","NaN","NaN"
"192209","9.06","0.4975","0.5900","0.4777594728","0.0334","0.0493","0.0675","0.0419","NaN","0.002608","0.0000000000","NaN","NaN","0.0013522609","NaN","NaN","NaN"
"192210","9.26","0.5017","0.6233","0.4827801477","0.0371","0.0497","0.0678","0.0430","NaN","0.002783","0.0060240964","NaN","NaN","0.0016963632","NaN","NaN","NaN"
"192211","8.80","0.5058","0.6567","0.4902271527","0.0366","0.0509","0.0698","0.0433","NaN","0.003092","0.0059880240","NaN","NaN","0.0024352112","NaN","NaN","NaN"
"192212","8.78","0.5100","0.6900","0.4726494856","0.0365","0.0508","0.0702","0.0432","NaN","0.003050","0.0059523810","NaN","NaN","0.0007553687","NaN","NaN","NaN"
"192301","8.90","0.5117","0.7142","0.4762393513","0.0366","0.0504","0.0698","0.0432","NaN","0.003042","-0.0059171598","NaN","NaN","0.0005804056","NaN","NaN","NaN"
"192302","9.28","0.5133","0.7383","0.4465832531","0.0365","0.0507","0.0697","0.0433","NaN","0.003050","0.0000000000","NaN","NaN","0.0004755236","NaN","NaN","NaN"
"192303","9.43","0.5150","0.7625","0.5020920502","0.0412","0.0513","0.0709","0.0438","NaN","0.003042","0.0000000000","NaN","NaN","0.0005610002","NaN","NaN","NaN"
"192304","9.10","0.5167","0.7867","0.5244968490","0.0413","0.0522","0.0717","0.0439","NaN","0.003433","0.0059523810","NaN","NaN","0.0009778051","NaN","NaN","NaN"
"192305","8.67","0.5183","0.8108","0.5290679791","0.0395","0.0516","0.0717","0.0437","NaN","0.003442","0.0000000000","NaN","NaN","0.0027567961","NaN","NaN","NaN"
"192306","8.34","0.5200","0.8350","0.5837104072","0.0384","0.0515","0.0721","0.0434","NaN","0.003292","0.0059171598","NaN","NaN","0.0029689465","NaN","NaN","NaN"
"192307","8.06","0.5217","0.8592","0.5937176389","0.0391","0.0514","0.0734","0.0434","NaN","0.003200","0.0117647059","NaN","NaN","0.0023723736","NaN","NaN","NaN"
"192308","8.10","0.5233","0.8833","0.5521078536","0.0386","0.0508","0.0738","0.0435","NaN","0.003258","-0.0058139535","NaN","NaN","0.0009708819","NaN","NaN","NaN"
"192309","8.15","0.5250","0.9075","0.5865636012","0.0401","0.0512","0.0738","0.0436","NaN","0.003217","0.0058479532","NaN","NaN","0.0012206401","NaN","NaN","NaN"
"192310","8.03","0.5267","0.9317","0.5828532701","0.0422","0.0511","0.0746","0.0440","NaN","0.003342","0.0058139535","NaN","NaN","0.0016334345","NaN","NaN","NaN"
"192311","8.27","0.5283","0.9558","0.5588044185","0.0394","0.0509","0.0740","0.0437","NaN","0.003517","0.0000000000","NaN","NaN","0.0005984341","NaN","NaN","NaN"
"192312","8.55","0.5300","0.9800","0.5402010050","0.0388","0.0509","0.0738","0.0435","NaN","0.003283","0.0000000000","NaN","NaN","0.0005806652","NaN","NaN","NaN"
"192401","8.83","0.5317","0.9758","0.5126167296","0.0376","0.0509","0.0724","0.0430","NaN","0.003233","0.0000000000","NaN","NaN","0.0007475124","NaN","NaN","NaN"
"192402","8.87","0.5333","0.9717","0.5307549887","0.0354","0.0509","0.0714","0.0428","NaN","0.003133","-0.0057803468","NaN","NaN","0.0015194860","NaN","NaN","NaN"
"192403","8.70","0.5350","0.9675","0.5945597248","0.0357","0.0510","0.0708","0.0428","NaN","0.002950","-0.0058139535","NaN","NaN","0.0007759294","NaN","NaN","NaN"
"192404","8.50","0.5367","0.9633","0.6101732318","0.0338","0.0508","0.0703","0.0423","NaN","0.002975","-0.0058479532","NaN","NaN","0.0010947745","NaN","NaN","NaN"
"192405","8.47","0.5383","0.9592","0.6151279199","0.0229","0.0504","0.0697","0.0415","NaN","0.002817","0.0000000000","NaN","NaN","0.0007352696","NaN","NaN","NaN"
"192406","8.63","0.5400","0.9550","0.5738300301","0.0244","0.0499","0.0682","0.0398","NaN","0.001908","0.0000000000","NaN","NaN","0.0007646756","NaN","NaN","NaN"
"192407","9.03","0.5417","0.9508","0.5414137458","0.0192","0.0495","0.0667","0.0394","NaN","0.002033","0.0058823529","NaN","NaN","0.0003772822","NaN","NaN","NaN"
"192408","9.34","0.5433","0.9467","0.5310159401","0.0190","0.0495","0.0669","0.0391","NaN","0.001600","-0.0058479532","NaN","NaN","0.0006937238","NaN","NaN","NaN"
"192409","9.25","0.5450","0.9425","0.5360604886","0.0214","0.0495","0.0673","0.0392","NaN","0.001583","0.0058823529","NaN","NaN","0.0008699719","NaN","NaN","NaN"
"192410","9.13","0.5467","0.9383","0.5314241784","0.0241","0.0492","0.0662","0.0387","NaN","0.001783","0.0058479532","NaN","NaN","0.0011261584","NaN","NaN","NaN"
"192411","9.64","0.5483","0.9342","0.4977497750","0.0258","0.0494","0.0654","0.0390","NaN","0.002008","0.0000000000","NaN","NaN","0.0009510546","NaN","NaN","NaN"
"192412","10.16","0.5500","0.9300","0.4588830802","0.0257","0.0495","0.0646","0.0396","NaN","0.002150","0.0058139535","NaN","NaN","0.0010657235","NaN","NaN","NaN"
"192501","10.58","0.5542","0.9567","0.4478095392","0.0261","0.0495","0.0644","0.0396","NaN","0.002142","0.0000000000","NaN","NaN","0.0010541617","NaN","NaN","NaN"
"192502","10.67","0.5583","0.9833","0.4523887435","0.0262","0.0495","0.0636","0.0395","NaN","0.002175","-0.0057803468","NaN","NaN","0.0010555413","NaN","NaN","NaN"
"192503","10.39","0.5625","1.0100","0.5224839400","0.0278","0.0491","0.0636","0.0396","NaN","0.002183","0.0058139535","NaN","NaN","0.0029532947","NaN","NaN","NaN"
"192504","10.28","0.5667","1.0370","0.5082909758","0.0278","0.0487","0.0641","0.0393","NaN","0.002317","-0.0057803468","NaN","NaN","0.0007462061","NaN","NaN","NaN"
"192505","10.61","0.5708","1.0630","0.4694113120","0.0273","0.0483","0.0630","0.0387","NaN","0.002317","0.0058139535","NaN","NaN","0.0005203227","NaN","NaN","NaN"
"192506","10.80","0.5750","1.0900","0.4656133120","0.0286","0.0483","0.0618","0.0379","NaN","0.002275","0.0115606936","NaN","NaN","0.0008416071","NaN","NaN","NaN"
"192507","11.10","0.5792","1.1170","0.4558702638","0.0306","0.0487","0.0620","0.0379","NaN","0.002383","0.0114285714","NaN","NaN","0.0003774898","NaN","NaN","NaN"
"192508","11.25","0.5833","1.1430","0.4320725315","0.0301","0.0490","0.0624","0.0385","NaN","0.002550","0.0000000000","NaN","NaN","0.0005439025","NaN","NaN","NaN"
"192509","11.51","0.5875","1.1700","0.4252056322","0.0317","0.0487","0.0620","0.0385","NaN","0.002508","0.0000000000","NaN","NaN","0.0014562890","NaN","NaN","NaN"
"192510","11.89","0.5917","1.1970","0.3919049149","0.0353","0.0485","0.0617","0.0382","NaN","0.002642","0.0000000000","NaN","NaN","0.0007475307","NaN","NaN","NaN"
"192511","12.26","0.5958","1.2230","0.4037595976","0.0365","0.0484","0.0617","0.0379","NaN","0.002942","0.0169491525","NaN","NaN","0.0027194780","NaN","NaN","NaN"
"192512","12.46","0.6000","1.2500","0.3893782714","0.0351","0.0485","0.0615","0.0380","NaN","0.003042","-0.0055555556","NaN","NaN","0.0005126819","NaN","NaN","NaN"
"192601","12.74","0.6075","1.2490","0.3876707976","0.0349","0.0482","0.0609","0.0374","NaN","0.002925","0.0000000000","0.0138","0.0072","0.0008574283","NaN","-0.001783","-0.003980"
"192602","12.18","0.6150","1.2480","0.3943625550","0.0318","0.0477","0.0602","0.0372","NaN","0.002908","0.0000000000","0.0063","0.0045","0.0010985957","NaN","-0.033296","-0.037876"
"192603","11.46","0.6225","1.2480","0.4940908444","0.0314","0.0479","0.0605","0.0371","NaN","0.002650","-0.0055865922","0.0041","0.0084","0.0060155996","NaN","-0.057708","-0.062007"
"192604","11.72","0.6300","1.2470","0.4829169856","0.0308","0.0474","0.0598","0.0368","NaN","0.002617","0.0056179775","0.0076","0.0097","0.0014659152","NaN","0.038522","0.034856"
"192605","11.81","0.6375","1.2460","0.4838597225","0.0317","0.0471","0.0586","0.0369","NaN","0.002567","-0.0055865922","0.0014","0.0044","0.0006903572","NaN","0.013623","0.009070"
"192606","12.32","0.6450","1.2450","0.4534762154","0.0293","0.0472","0.0580","0.0368","NaN","0.002642","-0.0056179775","0.0038","0.0004","0.0006016892","NaN","0.056427","0.050196"
"192607","12.88","0.6525","1.2440","0.4332625796","0.0311","0.0471","0.0579","0.0370","NaN","0.002200","-0.0112994350","0.0004","0.0057","0.0006428884","NaN","0.040403","0.038168"
"192608","13.10","0.6600","1.2430","0.4270506430","0.0327","0.0472","0.0581","0.0373","NaN","0.002500","-0.0057142857","0.0000","0.0044","0.0012086280","NaN","0.029822","0.025747"
"192609","13.40","0.6675","1.2420","0.4387129401","0.0342","0.0472","0.0579","0.0372","NaN","0.002300","0.0057471264","0.0038","0.0057","0.0007407694","NaN","0.013420","0.009122"
"192610","12.98","0.6750","1.2420","0.4603343062","0.0358","0.0471","0.0581","0.0367","NaN","0.003200","0.0057142857","0.0102","0.0097","0.0021611479","NaN","-0.030172","-0.032434"
